index,method,seed,energy,energy_diverse,cost,diversity,n_modes,round,k
328,mf_random,2,-7.3298903,-5.995188232660293,57322.200000000004,0.4728522035348317,16,11,200
329,mf_random,2,-7.4455385,-6.088259084224701,62275.600000000006,0.4723839298387865,20,12,200
330,mf_random,2,-7.467967,-6.141035289764404,67506.20000000001,0.47176200708980415,19,13,200
331,mf_random,2,-7.524307,-6.246390366554261,72459.6,0.4703625229186995,21,14,200
332,mf_random,2,-7.6226373,-6.345906574726104,77254.6,0.46982522859731646,20,15,200
333,mf_random,2,-7.668988,-6.354778060913086,82109.0,0.4710309195631272,16,16,200
334,mf_random,2,-7.6999516,-6.426278467178345,87121.8,0.4709734305392013,20,17,200
335,mf_random,2,-7.726034,-6.463685581684112,92629.6,0.4704789942032559,22,18,200
336,mf_random,2,-7.763179,-6.511073229312896,98038.40000000001,0.4705711197868255,22,19,200
337,mf_random,2,-7.826928,-6.543600432872772,103170.00000000001,0.4704624609685387,20,20,200
338,mf_random,2,-7.8435884,-6.556526410579681,108004.60000000002,0.471346511102065,20,21,200
339,mf_random,2,-7.870432,-6.599748682975769,112977.80000000002,0.47050579882696797,22,22,200
340,random_fid_gfn,1,-15.613293,,102.40000000000002,,,0,1
341,random_fid_gfn,1,-15.613293,,7253.6,,,1,1
342,random_fid_gfn,1,-15.613293,,7969.8,,,2,1
343,random_fid_gfn,1,-15.613293,,8072.2,,,3,1
344,random_fid_gfn,1,-15.613293,,8174.599999999999,,,4,1
345,random_fid_gfn,1,-15.613293,,18414.6,,,5,1
346,random_fid_gfn,1,-15.613293,,18517.0,,,6,1
347,random_fid_gfn,1,-15.613293,,18619.4,,,7,1
348,random_fid_gfn,1,-15.613293,,18721.800000000003,,,8,1
349,random_fid_gfn,1,-15.613293,,23992.000000000004,,,9,1
350,random_fid_gfn,1,-18.120846,,24094.400000000005,,,10,1
351,random_fid_gfn,1,-18.352222,,24196.800000000007,,,11,1
352,random_fid_gfn,1,-18.352222,,29665.000000000007,,,12,1
353,random_fid_gfn,1,-18.352222,,34935.200000000004,,,13,1
354,random_fid_gfn,1,-18.352222,,40165.8,,,14,1
355,random_fid_gfn,1,-18.577614,,45059.8,,,15,1
356,random_fid_gfn,1,-18.577614,,50171.600000000006,,,16,1
357,random_fid_gfn,1,-11.674683,-11.397426509857178,102.40000000000002,0.540451422830455,5,0,10
358,random_fid_gfn,1,-12.250675,-11.831665420532227,7253.6,0.5335255201787459,3,1,10
359,random_fid_gfn,1,-12.82902,-12.062600421905518,7969.8,0.5327223924985326,5,2,10
360,random_fid_gfn,1,-12.82902,-12.062600421905518,8072.2,0.5327223924985326,5,3,10
361,random_fid_gfn,1,-12.82902,-12.062600421905518,8174.599999999999,0.5327223924985326,5,4,10
362,random_fid_gfn,1,-12.82902,-12.062600421905518,18414.6,0.5327223924985326,5,5,10
363,random_fid_gfn,1,-12.82902,-12.062600421905518,18517.0,0.5327223924985326,5,6,10
364,random_fid_gfn,1,-12.82902,-12.062600421905518,18619.4,0.5327223924985326,5,7,10
365,random_fid_gfn,1,-14.1372175,-12.484294509887695,18721.800000000003,0.6149509041096917,5,8,10
366,random_fid_gfn,1,-14.1372175,-12.484294509887695,23992.000000000004,0.6149509041096917,5,9,10
367,random_fid_gfn,1,-16.398182,-14.194701290130615,24094.400000000005,0.5969487702385367,6,10,10
368,random_fid_gfn,1,-17.267849,-13.650415515899658,24196.800000000007,0.6448867756167533,5,11,10
369,random_fid_gfn,1,-17.267849,-13.650415515899658,29665.000000000007,0.6448867756167533,5,12,10
370,random_fid_gfn,1,-17.267849,-13.650415515899658,34935.200000000004,0.6448867756167533,5,13,10
371,random_fid_gfn,1,-17.267849,-13.650415515899658,40165.8,0.6448867756167533,5,14,10
372,random_fid_gfn,1,-17.486115,-14.381524276733398,45059.8,0.6327198055827088,5,15,10
373,random_fid_gfn,1,-17.486115,-14.381524276733398,50171.600000000006,0.6327198055827088,5,16,10
374,random_fid_gfn,1,-9.648452,-6.318423147201538,102.40000000000002,0.5350605602482531,18,0,50
375,random_fid_gfn,1,-10.448099,-8.15095419883728,7253.6,0.5344817380659848,18,1,50
376,random_fid_gfn,1,-10.984144,-8.624713592529297,7969.8,0.539664731697397,19,2,50
377,random_fid_gfn,1,-10.984144,-8.667927017211914,8072.2,0.539664731697397,19,3,50
378,random_fid_gfn,1,-10.984144,-8.667927017211914,8174.599999999999,0.539664731697397,19,4,50
379,random_fid_gfn,1,-10.984144,-8.667927017211914,18414.6,0.539664731697397,19,5,50
380,random_fid_gfn,1,-10.995807,-8.81433801651001,18517.0,0.538457324668885,19,6,50
381,random_fid_gfn,1,-10.995807,-8.865234270095826,18619.4,0.538457324668885,19,7,50
382,random_fid_gfn,1,-12.539041,-9.089160175323487,18721.800000000003,0.5958049175956588,28,8,50
383,random_fid_gfn,1,-12.539041,-9.097273817062378,23992.000000000004,0.5958049175956588,28,9,50
384,random_fid_gfn,1,-14.150788,-9.434087572097779,24094.400000000005,0.6149909609250575,30,10,50
385,random_fid_gfn,1,-15.334984,-9.240063495635987,24196.800000000007,0.620806857422194,31,11,50
386,random_fid_gfn,1,-15.334984,-9.299736480712891,29665.000000000007,0.620806857422194,31,12,50
387,random_fid_gfn,1,-15.334984,-9.389814319610595,34935.200000000004,0.620806857422194,31,13,50
388,random_fid_gfn,1,-15.334984,-9.467013778686523,40165.8,0.620806857422194,31,14,50
389,random_fid_gfn,1,-15.524906,-9.675364379882813,45059.8,0.6166188328935145,30,15,50
390,random_fid_gfn,1,-15.524906,-9.722053985595704,50171.600000000006,0.6166188328935145,30,16,50
391,random_fid_gfn,1,-8.666803,-3.159211573600769,102.40000000000002,0.5340199715101068,32,0,100
392,random_fid_gfn,1,-9.560166,-4.6009934425354,7253.6,0.5270538723682434,27,1,100
393,random_fid_gfn,1,-10.11758,-6.59698709487915,7969.8,0.5359817129611568,34,2,100
394,random_fid_gfn,1,-10.119519,-6.65841828584671,8072.2,0.5353623849091839,33,3,100
395,random_fid_gfn,1,-10.119519,-6.65841828584671,8174.599999999999,0.5353623849091839,33,4,100
396,random_fid_gfn,1,-10.119519,-6.65841828584671,18414.6,0.5353623849091839,33,5,100
397,random_fid_gfn,1,-10.142029,-6.899474778175354,18517.0,0.5331844014932785,32,6,100
398,random_fid_gfn,1,-10.145722,-6.973805513381958,18619.4,0.5304731587937883,31,7,100
399,random_fid_gfn,1,-11.660564,-7.083997502326965,18721.800000000003,0.5934200353949637,53,8,100
400,random_fid_gfn,1,-11.660564,-7.302463183403015,23992.000000000004,0.5934200353949637,53,9,100
401,random_fid_gfn,1,-13.357201,-7.598367471694946,24094.400000000005,0.6192090434362122,55,10,100
402,random_fid_gfn,1,-14.401248,-7.377322263717652,24196.800000000007,0.6201387302732916,59,11,100
403,random_fid_gfn,1,-14.401248,-7.491063394546509,29665.000000000007,0.6201387302732916,59,12,100
404,random_fid_gfn,1,-14.401248,-7.622003355026245,34935.200000000004,0.6201387302732916,59,13,100
405,random_fid_gfn,1,-14.401248,-7.700548124313355,40165.8,0.6201387302732916,59,14,100
406,random_fid_gfn,1,-14.599484,-7.795668330192566,45059.8,0.619197722504653,55,15,100
407,random_fid_gfn,1,-14.599484,-7.927815918922424,50171.600000000006,0.619197722504653,55,16,100
408,random_fid_gfn,1,-7.5830665,-1.5796057868003845,102.40000000000002,0.5298323936929249,51,0,200
409,random_fid_gfn,1,-8.63648,-2.3004967212677,7253.6,0.5259487731318303,48,1,200
410,random_fid_gfn,1,-9.153904,-3.6808899629116056,7969.8,0.5283285711870563,53,2,200
411,random_fid_gfn,1,-9.1680565,-3.8254357278347015,8072.2,0.5266377519566999,53,3,200
412,random_fid_gfn,1,-9.1680565,-3.87936693072319,8174.599999999999,0.5266377519566999,53,4,200
413,random_fid_gfn,1,-9.1680565,-3.9228263080120085,18414.6,0.5266377519566999,51,5,200
414,random_fid_gfn,1,-9.211508,-4.166401633024216,18517.0,0.5255344515074644,53,6,200
415,random_fid_gfn,1,-9.218542,-4.491693731546402,18619.4,0.5243056672147673,53,7,200
416,random_fid_gfn,1,-10.764229,-4.4105252373218535,18721.800000000003,0.5822845416797628,101,8,200
417,random_fid_gfn,1,-10.764229,-5.261973204612732,23992.000000000004,0.5822845416797628,101,9,200
418,random_fid_gfn,1,-12.4537525,-5.480417757034302,24094.400000000005,0.6142344356028152,103,10,200
419,random_fid_gfn,1,-13.4685135,-5.367932039499283,24196.800000000007,0.6187965791685924,112,11,200
420,random_fid_gfn,1,-13.4685135,-5.592583082914352,29665.000000000007,0.6187965791685924,112,12,200
421,random_fid_gfn,1,-13.4685135,-5.8374195528030395,34935.200000000004,0.6187965791685924,112,13,200
422,random_fid_gfn,1,-13.4685135,-5.919664855003357,40165.8,0.6187965791685924,112,14,200
423,random_fid_gfn,1,-13.679826,-5.904267181158065,45059.8,0.6186098227131516,106,15,200
424,random_fid_gfn,1,-13.679826,-6.137687164545059,50171.600000000006,0.6186098227131516,106,16,200
425,random_fid_gfn,2,-10.467209,,102.40000000000002,,,0,1
426,random_fid_gfn,2,-14.08873,,2382.7999999999997,,,1,1
427,random_fid_gfn,2,-14.08873,,2485.2,,,2,1
428,random_fid_gfn,2,-14.08873,,7260.4,,,3,1
429,random_fid_gfn,2,-14.08873,,9501.199999999999,,,4,1
430,random_fid_gfn,2,-14.08873,,9603.599999999999,,,5,1
431,random_fid_gfn,2,-14.08873,,9705.999999999998,,,6,1
432,random_fid_gfn,2,-14.08873,,13273.399999999998,,,7,1
433,random_fid_gfn,2,-14.08873,,13831.199999999997,,,8,1
434,random_fid_gfn,2,-18.79149,,13933.599999999997,,,9,1
435,random_fid_gfn,2,-18.79149,,19263.199999999997,,,10,1
436,random_fid_gfn,2,-19.96873,,26869.799999999996,,,11,1
437,random_fid_gfn,2,-19.96873,,31664.799999999996,,,12,1
438,random_fid_gfn,2,-19.96873,,41904.799999999996,,,13,1
439,random_fid_gfn,2,-19.96873,,52144.799999999996,,,14,1
440,random_fid_gfn,2,-19.96873,,57078.399999999994,,,15,1
441,random_fid_gfn,2,-19.96873,,61932.799999999996,,,16,1
442,random_fid_gfn,2,-8.222116,-3.6818897008895872,102.40000000000002,0.6415367383512545,3,0,10
443,random_fid_gfn,2,-12.163576,-11.459525108337402,2382.7999999999997,0.5629206787938712,2,1,10
444,random_fid_gfn,2,-12.163576,-11.459525108337402,2485.2,0.5629206787938712,2,2,10
445,random_fid_gfn,2,-12.163576,-11.459525108337402,7260.4,0.5629206787938712,2,3,10
446,random_fid_gfn,2,-12.426102,-11.908520126342774,9501.199999999999,0.5597196520263816,3,4,10
447,random_fid_gfn,2,-12.426102,-11.908520126342774,9603.599999999999,0.5597196520263816,3,5,10
448,random_fid_gfn,2,-12.676738,-12.291483879089355,9705.999999999998,0.5425010580405463,2,6,10
449,random_fid_gfn,2,-12.772547,-12.291483879089355,13273.399999999998,0.5358194570847518,2,7,10
450,random_fid_gfn,2,-13.220797,-12.681868267059325,13831.199999999997,0.5360607737718743,3,8,10
451,random_fid_gfn,2,-16.738325,-13.430500698089599,13933.599999999997,0.6548118981809193,4,9,10
452,random_fid_gfn,2,-16.738325,-13.461349391937256,19263.199999999997,0.6548118981809193,4,10,10
453,random_fid_gfn,2,-18.296549,-13.593916702270509,26869.799999999996,0.6763680838792073,7,11,10
454,random_fid_gfn,2,-18.296549,-13.593916702270509,31664.799999999996,0.6763680838792073,7,12,10
455,random_fid_gfn,2,-18.827814,-13.7224609375,41904.799999999996,0.6856330780927554,6,13,10
456,random_fid_gfn,2,-18.854616,-13.7224609375,52144.799999999996,0.6837737590963398,6,14,10
457,random_fid_gfn,2,-18.854616,-13.7224609375,57078.399999999994,0.6837737590963398,6,15,10
458,random_fid_gfn,2,-18.854616,-13.7224609375,61932.799999999996,0.6837737590963398,6,16,10
459,random_fid_gfn,2,-6.394397,-0.7363779401779175,102.40000000000002,0.6289048091984291,18,0,50
460,random_fid_gfn,2,-10.225429,-5.590068640708924,2382.7999999999997,0.553822494104615,14,1,50
461,random_fid_gfn,2,-10.225429,-5.604909374713897,2485.2,0.553822494104615,14,2,50
462,random_fid_gfn,2,-10.225429,-6.098615343570709,7260.4,0.553822494104615,14,3,50
463,random_fid_gfn,2,-10.548711,-8.38802300453186,9501.199999999999,0.5416530926500297,15,4,50
464,random_fid_gfn,2,-10.548711,-8.396582794189452,9603.599999999999,0.5416530926500297,15,5,50
465,random_fid_gfn,2,-10.776399,-8.422886438369751,9705.999999999998,0.5427396700341145,14,6,50
466,random_fid_gfn,2,-10.97652,-8.496251974105835,13273.399999999998,0.5538544097947747,11,7,50
467,random_fid_gfn,2,-11.404771,-9.209357652664185,13831.199999999997,0.5379500382098147,15,8,50
468,random_fid_gfn,2,-14.745174,-9.25644733428955,13933.599999999997,0.6399763224634581,25,9,50
469,random_fid_gfn,2,-14.745174,-9.420725746154785,19263.199999999997,0.6399763224634581,25,10,50
470,random_fid_gfn,2,-16.60568,-9.596378908157348,26869.799999999996,0.6778405167940946,30,11,50
471,random_fid_gfn,2,-16.60568,-9.71861520767212,31664.799999999996,0.6778405167940946,30,12,50
472,random_fid_gfn,2,-17.183928,-9.714734954833984,41904.799999999996,0.6831552160713759,32,13,50
473,random_fid_gfn,2,-17.237635,-9.714734954833984,52144.799999999996,0.6812585393199796,33,14,50
474,random_fid_gfn,2,-17.237635,-9.802948389053345,57078.399999999994,0.6812585393199796,33,15,50
475,random_fid_gfn,2,-17.237635,-9.805623102188111,61932.799999999996,0.6812585393199796,33,16,50
476,random_fid_gfn,2,-5.612322,-0.36818897008895873,102.40000000000002,0.6249727783782237,37,0,100
477,random_fid_gfn,2,-9.391286,-2.795034320354462,2382.7999999999997,0.5503330434177631,24,1,100
478,random_fid_gfn,2,-9.391286,-2.8024546873569487,2485.2,0.5503330434177631,24,2,100
479,random_fid_gfn,2,-9.391286,-3.073738466501236,7260.4,0.5503330434177631,24,3,100
480,random_fid_gfn,2,-9.732998,-4.851318715810776,9501.199999999999,0.5368199838214508,23,4,100
481,random_fid_gfn,2,-9.732998,-5.100996986627579,9603.599999999999,0.5368199838214508,23,5,100
482,random_fid_gfn,2,-9.930578,-5.186284474134445,9705.999999999998,0.5362351690342892,25,6,100
483,random_fid_gfn,2,-10.121355,-5.093321753740311,13273.399999999998,0.5369946356031418,29,7,100
484,random_fid_gfn,2,-10.549873,-6.112853556871414,13831.199999999997,0.5296203897702005,30,8,100
485,random_fid_gfn,2,-13.796748,-6.276687971353531,13933.599999999997,0.6371419133350253,57,9,100
486,random_fid_gfn,2,-13.796748,-7.2010537981987,19263.199999999997,0.6371419133350253,57,10,100
487,random_fid_gfn,2,-15.703712,-7.510873084068298,26869.799999999996,0.6743436630903313,56,11,100
488,random_fid_gfn,2,-15.703712,-7.762939143180847,31664.799999999996,0.6743436630903313,56,12,100
489,random_fid_gfn,2,-16.290455,-7.667970485687256,41904.799999999996,0.6801555182055805,61,13,100
490,random_fid_gfn,2,-16.378603,-7.667970485687256,52144.799999999996,0.6745566978058063,63,14,100
491,random_fid_gfn,2,-16.378603,-7.866928586959839,57078.399999999994,0.6745566978058063,63,15,100
492,random_fid_gfn,2,-16.378603,-7.923023285865784,61932.799999999996,0.6745566978058063,63,16,100
493,random_fid_gfn,2,-4.750943,-0.18409448504447937,102.40000000000002,0.6235038801260052,76,0,200
494,random_fid_gfn,2,-8.4981165,-1.397517160177231,2382.7999999999997,0.5440311693747428,58,1,200
495,random_fid_gfn,2,-8.4981165,-1.4012273436784743,2485.2,0.5440311693747428,57,2,200
496,random_fid_gfn,2,-8.4981165,-1.536869233250618,7260.4,0.5440311693747428,58,3,200
497,random_fid_gfn,2,-8.927146,-2.425659357905388,9501.199999999999,0.5335299061896779,44,4,200
498,random_fid_gfn,2,-8.927146,-2.5504984933137895,9603.599999999999,0.5335299061896779,42,5,200
499,random_fid_gfn,2,-9.113295,-2.5931422370672226,9705.999999999998,0.5332347130358235,43,6,200
500,random_fid_gfn,2,-9.337934,-2.5466608768701553,13273.399999999998,0.534582867069034,57,7,200
501,random_fid_gfn,2,-9.7036705,-3.0612887173891066,13831.199999999997,0.5290697854079923,51,8,200
502,random_fid_gfn,2,-12.751803,-3.150128683447838,13933.599999999997,0.6328786935091657,115,9,200
503,random_fid_gfn,2,-12.751803,-4.936046104431153,19263.199999999997,0.6328786935091657,114,10,200
504,random_fid_gfn,2,-14.688794,-5.139775805473327,26869.799999999996,0.665118885316039,128,11,200
505,random_fid_gfn,2,-14.688794,-5.663099910020828,31664.799999999996,0.665118885316039,128,12,200
506,random_fid_gfn,2,-15.377227,-5.498906011581421,41904.799999999996,0.6783366912914612,129,13,200
507,random_fid_gfn,2,-15.492864,-5.498906011581421,52144.799999999996,0.6753405501140034,126,14,200
508,random_fid_gfn,2,-15.492864,-5.779966893196106,57078.399999999994,0.6753415494287589,126,15,200
509,random_fid_gfn,2,-15.492864,-5.962413098812103,61932.799999999996,0.6753405501140034,126,16,200
510,mfppo,1,-7.5035534,,102.40000000000002,,,0,1
511,mfppo,1,-7.5035534,,10342.4,,,1,1
512,mfppo,1,-7.5035534,,20582.4,,,2,1
513,mfppo,1,-18.85454,,30822.4,,,3,1
514,mfppo,1,-6.8355546,-0.750355339050293,102.40000000000002,0.7760334528076462,7,0,10
515,mfppo,1,-6.8355546,-0.750355339050293,10342.4,0.7760334528076462,7,1,10
516,mfppo,1,-6.8355546,-2.488773965835571,20582.4,0.7760334528076462,7,2,10
517,mfppo,1,-17.985416,-7.443758916854859,30822.4,0.8842293906810034,9,3,10
518,mfppo,1,-5.9336677,-0.1500710678100586,102.40000000000002,0.768795246109365,36,0,50
519,mfppo,1,-5.9336677,-0.1500710678100586,10342.4,0.768795246109365,36,1,50
520,mfppo,1,-5.95226,-0.49775479316711424,20582.4,0.7638309540319314,36,2,50
521,mfppo,1,-16.447506,-1.7631316375732422,30822.4,0.8439008932827858,48,3,50
522,mfppo,1,-5.152767,-0.0750355339050293,102.40000000000002,0.766045791098115,77,0,100
523,mfppo,1,-5.152767,-0.0750355339050293,10342.4,0.766045791098115,77,1,100
524,mfppo,1,-5.194534,-0.24887739658355712,20582.4,0.7466569006284277,78,2,100
525,mfppo,1,-15.380138,-0.8815658187866211,30822.4,0.8039643382879933,98,3,100
526,mfppo,1,-4.2070904,-0.03751776695251465,102.40000000000002,0.763742962197554,158,0,200
527,mfppo,1,-4.2070904,-0.03751776695251465,10342.4,0.763742962197554,158,1,200
528,mfppo,1,-4.2909765,-0.12443869829177856,20582.4,0.7267882309493774,159,2,200
529,mfppo,1,-13.889434,-0.44078290939331055,30822.4,0.768365454058898,197,3,200
530,mfgfn,1,-17.142763,,102.40000000000002,,,0,1
531,mfgfn,1,-17.142763,,9471.199999999999,,,1,1
532,mfgfn,1,-17.142763,,9573.599999999999,,,2,1
533,mfgfn,1,-17.142763,,9675.999999999998,,,3,1
534,mfgfn,1,-18.123466,,9778.399999999998,,,4,1
535,mfgfn,1,-18.123466,,20018.399999999998,,,5,1
536,mfgfn,1,-18.123466,,26060.799999999996,,,6,1
537,mfgfn,1,-18.123466,,26163.199999999997,,,7,1
538,mfgfn,1,-19.675446,,26265.6,,,8,1
539,mfgfn,1,-19.675446,,31535.8,,,9,1
540,mfgfn,1,-19.675446,,36885.2,,,10,1
541,mfgfn,1,-19.675446,,36987.6,,,11,1
542,mfgfn,1,-19.675446,,42317.2,,,12,1
543,mfgfn,1,-19.675446,,47825.0,,,13,1
544,mfgfn,1,-19.675446,,52857.6,,,14,1
545,mfgfn,1,-20.20149,,58365.4,,,15,1
546,mfgfn,1,-20.20149,,63655.4,,,16,1
547,mfgfn,1,-14.922335,-13.367666625976563,102.40000000000002,0.5602007104568774,3,0,10
548,mfgfn,1,-14.922335,-13.637203311920166,9471.199999999999,0.5602007104568774,3,1,10
549,mfgfn,1,-15.083,-13.794350337982177,9573.599999999999,0.5453884752010938,3,2,10
550,mfgfn,1,-15.083,-13.794350337982177,9675.999999999998,0.5453884752010938,3,3,10
551,mfgfn,1,-15.709091,-14.378674793243409,9778.399999999998,0.5860535508964319,3,4,10
552,mfgfn,1,-15.709091,-14.378674793243409,20018.399999999998,0.5860535508964319,3,5,10
553,mfgfn,1,-15.709091,-14.378674793243409,26060.799999999996,0.5860535508964319,3,6,10
554,mfgfn,1,-15.709091,-14.378674793243409,26163.199999999997,0.5860535508964319,3,7,10
555,mfgfn,1,-17.160706,-14.265099620819091,26265.6,0.6106469262517649,3,8,10
556,mfgfn,1,-17.160706,-14.265099620819091,31535.8,0.6106469262517649,3,9,10
557,mfgfn,1,-17.160706,-14.278279685974121,36885.2,0.6106469262517649,3,10,10
558,mfgfn,1,-18.393963,-14.583367443084716,36987.6,0.6412635766264798,4,11,10
559,mfgfn,1,-18.393963,-14.583367443084716,42317.2,0.6412635766264798,4,12,10
560,mfgfn,1,-18.393963,-14.652925300598145,47825.0,0.6412635766264798,4,13,10
561,mfgfn,1,-18.393963,-14.652925300598145,52857.6,0.6412635766264798,4,14,10
562,mfgfn,1,-19.022255,-14.618833541870117,58365.4,0.6615874447103589,6,15,10
563,mfgfn,1,-19.022255,-14.618833541870117,63655.4,0.6615874447103589,6,16,10
564,mfgfn,1,-12.464228,-3.679107904434204,102.40000000000002,0.584271300544545,20,0,50
565,mfgfn,1,-12.522226,-7.966713228225708,9471.199999999999,0.5798459573361726,20,1,50
566,mfgfn,1,-12.627576,-9.060315055847168,9573.599999999999,0.575617743469981,19,2,50
567,mfgfn,1,-12.627576,-9.072413845062256,9675.999999999998,0.575617743469981,19,3,50
568,mfgfn,1,-13.708452,-8.994898471832276,9778.399999999998,0.5920439410931875,18,4,50
569,mfgfn,1,-13.708452,-9.031919193267822,20018.399999999998,0.5920439410931875,18,5,50
570,mfgfn,1,-13.708452,-9.15601676940918,26060.799999999996,0.5920439410931875,18,6,50
571,mfgfn,1,-13.708452,-9.15601676940918,26163.199999999997,0.5920439410931875,18,7,50
572,mfgfn,1,-15.020398,-9.117478761672974,26265.6,0.620980917468471,24,8,50
573,mfgfn,1,-15.020398,-9.216760053634644,31535.8,0.620980917468471,24,9,50
574,mfgfn,1,-15.020398,-9.34196120262146,36885.2,0.620980917468471,24,10,50
575,mfgfn,1,-16.668703,-9.291492290496826,36987.6,0.6711157538683966,30,11,50
576,mfgfn,1,-16.668703,-9.316411533355712,42317.2,0.6711157538683966,30,12,50
577,mfgfn,1,-16.668703,-9.404505071640015,47825.0,0.6711157538683966,30,13,50
578,mfgfn,1,-16.668703,-9.487479362487793,52857.6,0.6711157538683966,30,14,50
579,mfgfn,1,-17.59833,-9.516101751327515,58365.4,0.6776885671478189,36,15,50
580,mfgfn,1,-17.59833,-9.547931146621703,63655.4,0.6776885671478189,36,16,50
581,mfgfn,1,-11.379172,-1.839553952217102,102.40000000000002,0.5840160089981564,37,0,100
582,mfgfn,1,-11.488063,-4.246213824748993,9471.199999999999,0.574909927357105,39,1,100
583,mfgfn,1,-11.577236,-6.189006860256195,9573.599999999999,0.5711971925240984,38,2,100
584,mfgfn,1,-11.577236,-6.676666676998138,9675.999999999998,0.5711971925240984,38,3,100
585,mfgfn,1,-12.72835,-6.587030096054077,9778.399999999998,0.5864849226078429,39,4,100
586,mfgfn,1,-12.72835,-6.701448309421539,20018.399999999998,0.5864849226078429,39,5,100
587,mfgfn,1,-12.72835,-7.125685019493103,26060.799999999996,0.5864849226078429,39,6,100
588,mfgfn,1,-12.72835,-7.125685019493103,26163.199999999997,0.5864849226078429,39,7,100
589,mfgfn,1,-14.221271,-7.062899432182312,26265.6,0.6211077223900058,54,8,100
590,mfgfn,1,-14.221271,-7.226907386779785,31535.8,0.6211077223900058,54,9,100
591,mfgfn,1,-14.221271,-7.362528209686279,36885.2,0.6211077223900058,54,10,100
592,mfgfn,1,-15.8540945,-7.334907021522522,36987.6,0.6681266563555835,67,11,100
593,mfgfn,1,-15.8540945,-7.447616276741027,42317.2,0.6681266563555835,67,12,100
594,mfgfn,1,-15.8540945,-7.595248613357544,47825.0,0.6681266563555835,67,13,100
595,mfgfn,1,-15.8540945,-7.685581526756287,52857.6,0.6681266563555835,67,14,100
596,mfgfn,1,-16.78801,-7.712460198402405,58365.4,0.6814431285495667,69,15,100
597,mfgfn,1,-16.78801,-7.761762146949768,63655.4,0.6814431285495667,69,16,100
598,mfgfn,1,-10.2036705,-0.919776976108551,102.40000000000002,0.5823979146605445,90,0,200
599,mfgfn,1,-10.394546,-2.1231069123744963,9471.199999999999,0.5711103287979075,90,1,200
600,mfgfn,1,-10.475377,-3.0945034301280976,9573.599999999999,0.5683756930366772,88,2,200
601,mfgfn,1,-10.475377,-4.007876443862915,9675.999999999998,0.5683756930366772,88,3,200
602,mfgfn,1,-11.65645,-3.95368454515934,9778.399999999998,0.5842893090891922,79,4,200
603,mfgfn,1,-11.65645,-4.3318966060876845,20018.399999999998,0.5842893090891922,80,5,200
604,mfgfn,1,-11.65645,-5.228365781307221,26060.799999999996,0.5842893090891922,80,6,200
605,mfgfn,1,-11.65645,-5.228365781307221,26163.199999999997,0.5842893090891922,80,7,200
606,mfgfn,1,-13.272741,-5.18657994389534,26265.6,0.6228233503830002,108,8,200
607,mfgfn,1,-13.272741,-5.421177513599396,31535.8,0.6228233503830002,108,9,200
608,mfgfn,1,-13.272741,-5.577321112155914,36885.2,0.6228233503830002,108,10,200
609,mfgfn,1,-14.948289,-5.517771594524383,36987.6,0.6631815693553127,129,11,200
610,mfgfn,1,-14.948289,-5.671743288040161,42317.2,0.6631815693553125,129,12,200
611,mfgfn,1,-14.948289,-5.859174665212631,47825.0,0.6631815693553125,129,13,200
612,mfgfn,1,-14.948289,-5.966630102396011,52857.6,0.6631805427167434,129,14,200
613,mfgfn,1,-15.881811,-5.99351665019989,58365.4,0.6791609761175992,145,15,200
614,mfgfn,1,-15.881811,-6.064706554412842,63655.4,0.6791609761175992,145,16,200
