index,method,seed,energy,energy_diverse,cost,diversity,n_modes,round,k
0,sfgfn,1,5.7070136,,602,,,0,1
1,sfgfn,1,5.7070136,,1337,,,1,1
2,sfgfn,1,5.7070136,,1750,,,2,1
3,sfgfn,1,5.7070136,,2380,,,3,1
4,sfgfn,1,5.9305434,,3010,,,4,1
5,sfgfn,1,7.1419144,,3570,,,5,1
6,sfgfn,1,7.1419144,,4144,,,6,1
7,sfgfn,1,7.434349,,4851,,,7,1
8,sfgfn,1,7.434349,,5523,,,8,1
9,sfgfn,1,7.434349,,6125,,,9,1
10,sfgfn,1,4.0541005,4.054100203514099,602,0.043208333680498895,10,0,10
11,sfgfn,1,4.366363,4.0618000507354735,1337,0.15981560831177688,7,1,10
12,sfgfn,1,4.4102516,4.196899366378784,1750,0.153523384811442,7,2,10
13,sfgfn,1,4.6422057,4.438516163825989,2380,0.3455801267875572,5,3,10
14,sfgfn,1,4.843554,4.80531907081604,3010,0.09422560896750311,8,4,10
15,sfgfn,1,5.1210413,5.121040868759155,3570,0.03942287281225526,10,5,10
16,sfgfn,1,5.141085,5.141084909439087,4144,0.04581195342456978,10,6,10
17,sfgfn,1,5.436047,5.436046600341797,4851,0.04710014760158556,10,7,10
18,sfgfn,1,5.436047,5.436046600341797,5523,0.04710014760158556,10,8,10
19,sfgfn,1,5.7551847,5.755184316635132,6125,0.06317749688523663,10,9,10
20,sfgfn,1,2.5179887,2.5168502163887023,602,0.041773556139987345,49,0,50
21,sfgfn,1,2.9835248,2.802908391952515,1337,0.056666011058010585,44,1,50
22,sfgfn,1,3.2075205,3.0611125087738036,1750,0.05557214614860713,44,2,50
23,sfgfn,1,3.5245397,3.345182890892029,2380,0.06453850750310526,43,3,50
24,sfgfn,1,3.8102567,3.6302018976211547,3010,0.06447005020476854,44,4,50
25,sfgfn,1,4.0670233,3.85895742893219,3570,0.07689672938718069,42,5,50
26,sfgfn,1,4.191863,3.9793096351623536,4144,0.08041405927644045,41,6,50
27,sfgfn,1,4.296602,4.102556490898133,4851,0.08455225492885317,40,7,50
28,sfgfn,1,4.3734713,4.181434531211853,5523,0.09334690132797141,39,8,50
29,sfgfn,1,4.5134916,4.333269801139831,6125,0.09793070424704313,39,9,50
30,sfgfn,1,1.5930411,1.3771618485823274,602,0.0411605147845798,84,0,100
31,sfgfn,1,2.320764,2.1392069846391677,1337,0.05183977252208082,87,1,100
32,sfgfn,1,2.6501858,2.474761462211609,1750,0.05959917005786791,78,2,100
33,sfgfn,1,2.9657164,2.7493285083770753,2380,0.0678722039471354,75,3,100
34,sfgfn,1,3.2106335,3.0327525210380553,3010,0.06989152753317615,78,4,100
35,sfgfn,1,3.4494534,3.2475760483741762,3570,0.07085940759659295,81,5,100
36,sfgfn,1,3.584236,3.3980529069900514,4144,0.06857436189213505,82,6,100
37,sfgfn,1,3.7131805,3.5394776940345762,4851,0.06549365236454119,85,7,100
38,sfgfn,1,3.813677,3.6445979642868043,5523,0.0677023277519664,80,8,100
39,sfgfn,1,3.9432824,3.780041162967682,6125,0.06842216105565055,82,9,100
40,sfgfn,1,0.862842,0.5678806448169053,602,0.03592116940287291,106,0,200
41,sfgfn,1,1.4408716,0.8569883553124964,1337,0.0460787729192998,142,1,200
42,sfgfn,1,1.9736388,1.5618322834395804,1750,0.04880620720358116,145,2,200
43,sfgfn,1,2.3653994,1.9690198501944542,2380,0.058485593684352744,139,3,200
44,sfgfn,1,2.6547449,2.372008950710297,3010,0.06885648868498458,141,4,200
45,sfgfn,1,2.8579054,2.5931844890117643,3570,0.076559292168442,142,5,200
46,sfgfn,1,2.9960806,2.7548559218645097,4144,0.08891157383328221,130,6,200
47,sfgfn,1,3.118291,2.9181291276216506,4851,0.08872176260958539,138,7,200
48,sfgfn,1,3.2466102,3.0607148170471192,5523,0.06374092412821523,161,8,200
49,sfgfn,1,3.388144,3.2121888077259064,6125,0.061379276001292137,161,9,200
50,sfgfn,2,5.4402347,,644,,,0,1
51,sfgfn,2,5.81149,,1288,,,1,1
52,sfgfn,2,11.184106,,2009,,,2,1
53,sfgfn,2,11.184106,,2674,,,3,1
54,sfgfn,2,11.184106,,3318,,,4,1
55,sfgfn,2,3.701919,3.7019192934036256,644,0.046849223253550655,10,0,10
56,sfgfn,2,4.501105,4.402946209907531,1288,0.05511998113234444,9,1,10
57,sfgfn,2,5.639113,5.59782862663269,2009,0.05960259164092395,9,2,10
58,sfgfn,2,6.0931387,6.093138551712036,2674,0.05898537547887244,10,3,10
59,sfgfn,2,6.2856455,6.285645341873169,3318,0.06844857581295792,10,4,10
60,sfgfn,2,2.0721118,2.0000012135505676,644,0.05540847386959688,44,0,50
61,sfgfn,2,2.8998477,2.824227955341339,1288,0.06610840150528176,43,1,50
62,sfgfn,2,3.4506314,3.4061546087265016,2009,0.05533996063777847,47,2,50
63,sfgfn,2,3.7879825,3.7489418983459473,2674,0.051482977923838734,48,3,50
64,sfgfn,2,4.0981627,4.057316379547119,3318,0.056552823276862056,47,4,50
65,sfgfn,2,1.2164961,0.7120180082973093,644,0.04687169176471942,82,0,100
66,sfgfn,2,2.219321,2.0852991104125977,1288,0.05103188313527893,83,1,100
67,sfgfn,2,2.7586384,2.6571824049949644,2009,0.05539307964098792,85,2,100
68,sfgfn,2,3.0801468,2.9882458460330965,2674,0.06584510886187038,79,3,100
69,sfgfn,2,3.3627465,3.30978413105011,3318,0.06187616254620521,88,4,100
70,sfgfn,2,0.1755982,0.35600900414865466,644,0.0370783779650221,95,0,200
71,sfgfn,2,1.3847225,0.8995816591242328,1288,0.043298662159651995,145,1,200
72,sfgfn,2,2.0360804,1.7676395560847595,2009,0.04593942204445626,156,2,200
73,sfgfn,2,2.4203167,2.208928950726986,2674,0.051704390198048976,156,3,200
74,sfgfn,2,2.7220016,2.5885216110944747,3318,0.056909385139170446,160,4,200
75,sfgfn,3,6.257353,,658,,,0,1
76,sfgfn,3,6.257353,,1155,,,1,1
77,sfgfn,3,7.0183897,,1820,,,2,1
78,sfgfn,3,7.0183897,,2534,,,3,1
79,sfgfn,3,7.3358493,,3129,,,4,1
80,sfgfn,3,7.3358493,,3787,,,5,1
81,sfgfn,3,7.3358493,,4522,,,6,1
82,sfgfn,3,3.8935325,3.7368731260299684,658,0.0549308908069961,9,0,10
83,sfgfn,3,4.197281,4.016838502883911,1155,0.09413661679875863,8,1,10
84,sfgfn,3,5.0457926,4.843325424194336,1820,0.1744909499466585,7,2,10
85,sfgfn,3,5.155027,5.002371788024902,2534,0.26238494737540824,6,3,10
86,sfgfn,3,5.8564625,5.856462478637695,3129,0.06501300093344735,10,4,10
87,sfgfn,3,5.871957,5.871956634521484,3787,0.0712855556650301,10,5,10
88,sfgfn,3,6.1470213,6.147021150588989,4522,0.08052766767600693,10,6,10
89,sfgfn,3,2.4051795,2.3032762575149537,658,0.04897268425581467,45,0,50
90,sfgfn,3,3.022707,2.9360503244400022,1155,0.04781012201176255,46,1,50
91,sfgfn,3,3.5056994,3.399834785461426,1820,0.048877027207109486,47,2,50
92,sfgfn,3,3.7332053,3.6049058055877685,2534,0.053062377658831,46,3,50
93,sfgfn,3,4.089978,3.988031792640686,3129,0.05395106880889159,46,4,50
94,sfgfn,3,4.149546,4.047511501312256,3787,0.05731219652959532,45,5,50
95,sfgfn,3,4.390005,4.309530072212219,4522,0.06078950843436021,45,6,50
96,sfgfn,3,1.476186,0.9275571772456169,658,0.04487570687867035,81,0,100
97,sfgfn,3,2.508181,2.3949856078624725,1155,0.052784073677277034,88,1,100
98,sfgfn,3,2.9385672,2.8576596665382383,1820,0.04725852478022392,92,2,100
99,sfgfn,3,3.1560404,3.0693115186691284,2534,0.051035705938192996,92,3,100
100,sfgfn,3,3.4628747,3.388603971004486,3129,0.050201700286336005,95,4,100
101,sfgfn,3,3.5575042,3.480384204387665,3787,0.05264888917617816,95,5,100
102,sfgfn,3,3.7549658,3.681409866809845,4522,0.05566233851161815,94,6,100
103,sfgfn,3,0.46564525,0.46377858862280846,658,0.03659471607330482,95,0,200
104,sfgfn,3,1.7044846,1.2133522862906103,1155,0.04398258499036695,158,1,200
105,sfgfn,3,2.3301873,2.1345465916395185,1820,0.05140951337360717,161,2,200
106,sfgfn,3,2.598075,2.4545354360342024,2534,0.05160558383231419,165,3,200
107,sfgfn,3,2.8821225,2.7765010941028594,3129,0.053628504414128475,165,4,200
108,sfgfn,3,2.9914923,2.8945629239082336,3787,0.056271626385177125,163,5,200
109,sfgfn,3,3.1489587,3.071876919269562,4522,0.057894038245194665,169,6,200
110,mf_random,1,4.4871755,,500.0,,,0,1
111,mf_random,1,4.4871755,,1044.5,,,1,1
112,mf_random,1,4.4871755,,1534.5,,,2,1
113,mf_random,1,4.4871755,,2008.5,,,3,1
114,mf_random,1,4.6978717,,2450.0,,,4,1
115,mf_random,1,4.6978717,,2979.0,,,5,1
116,mf_random,1,4.6978717,,3451.5,,,6,1
117,mf_random,1,4.763182,,3930.0,,,7,1
118,mf_random,1,4.763182,,4401.5,,,8,1
119,mf_random,1,4.763182,,4888.5,,,9,1
120,mf_random,1,5.3279157,,5200.5,,,10,1
121,mf_random,1,5.3279157,,5714.0,,,11,1
122,mf_random,1,5.8764653,,6278.0,,,12,1
123,mf_random,1,5.8764653,,6735.5,,,13,1
124,mf_random,1,5.8764653,,7218.0,,,14,1
125,mf_random,1,5.8764653,,7674.5,,,15,1
126,mf_random,1,5.8764653,,8159.0,,,16,1
127,mf_random,1,5.8764653,,8654.0,,,17,1
128,mf_random,1,5.8764653,,9035.5,,,18,1
129,mf_random,1,5.8764653,,9561.5,,,19,1
130,mf_random,1,5.8764653,,10016.5,,,20,1
131,mf_random,1,5.8764653,,10542.5,,,21,1
132,mf_random,1,5.8764653,,11087.5,,,22,1
133,mf_random,1,5.8764653,,11604.0,,,23,1
134,mf_random,1,5.8764653,,12069.5,,,24,1
135,mf_random,1,5.8764653,,12486.0,,,25,1
136,mf_random,1,8.213155,,13005.5,,,26,1
137,mf_random,1,8.213155,,13484.5,,,27,1
138,mf_random,1,8.213155,,14010.5,,,28,1
139,mf_random,1,8.213155,,14368.5,,,29,1
140,mf_random,1,8.213155,,14787.5,,,30,1
141,mf_random,1,8.213155,,15202.0,,,31,1
142,mf_random,1,8.213155,,15624.5,,,32,1
143,mf_random,1,8.213155,,16119.0,,,33,1
144,mf_random,1,8.213155,,16494.5,,,34,1
145,mf_random,1,8.213155,,16998.0,,,35,1
146,mf_random,1,8.213155,,17317.0,,,36,1
147,mf_random,1,8.213155,,17753.0,,,37,1
148,mf_random,1,8.213155,,18254.0,,,38,1
149,mf_random,1,8.213155,,18757.0,,,39,1
150,mf_random,1,8.213155,,19281.0,,,40,1
151,mf_random,1,8.213155,,19713.0,,,41,1
152,mf_random,1,3.5578656,3.5578657388687134,500.0,0.041881802600831096,10,0,10
153,mf_random,1,3.8536632,3.853663420677185,1044.5,0.03967992623031261,10,1,10
154,mf_random,1,4.0103006,3.9051541090011597,1534.5,0.05820891279651811,9,2,10
155,mf_random,1,4.1102705,4.022062277793884,2008.5,0.05419269728545372,9,3,10
156,mf_random,1,4.3757257,4.260401797294617,2450.0,0.15600262832258305,7,4,10
157,mf_random,1,4.4294686,4.328724050521851,2979.0,0.1474065292192376,7,5,10
158,mf_random,1,4.4294686,4.328724050521851,3451.5,0.1474065292192376,7,6,10
159,mf_random,1,4.4747043,4.396917390823364,3930.0,0.1472247003708381,7,7,10
160,mf_random,1,4.4856286,4.396917390823364,4401.5,0.23294075469154357,6,8,10
161,mf_random,1,4.4856286,4.396917390823364,4888.5,0.23294075469154357,6,9,10
162,mf_random,1,4.5815325,4.520686388015747,5200.5,0.23525533494401657,6,10,10
163,mf_random,1,4.6034317,4.573685932159424,5714.0,0.23745620783831412,6,11,10
164,mf_random,1,4.7828193,4.7755042552948,6278.0,0.0956380911810491,8,12,10
165,mf_random,1,4.8940225,4.894022035598755,6735.5,0.037409597854516544,10,13,10
166,mf_random,1,4.8940225,4.894022035598755,7218.0,0.037409597854516544,10,14,10
167,mf_random,1,4.8958516,4.895851278305054,7674.5,0.048875206320125,10,15,10
168,mf_random,1,5.061252,5.061252117156982,8159.0,0.041334463598008526,10,16,10
169,mf_random,1,5.061252,5.061252117156982,8654.0,0.041334463598008526,10,17,10
170,mf_random,1,5.061252,5.061252117156982,9035.5,0.041334463598008526,10,18,10
171,mf_random,1,5.061252,5.061252117156982,9561.5,0.041334463598008526,10,19,10
172,mf_random,1,5.061252,5.061252117156982,10016.5,0.041334463598008526,10,20,10
173,mf_random,1,5.1564207,5.156420564651489,10542.5,0.034202108570588266,10,21,10
174,mf_random,1,5.1564207,5.156420564651489,11087.5,0.034202108570588266,10,22,10
175,mf_random,1,5.1564207,5.156420564651489,11604.0,0.034202108570588266,10,23,10
176,mf_random,1,5.2287245,5.228724193572998,12069.5,0.03571223830196,10,24,10
177,mf_random,1,5.3308387,5.33083872795105,12486.0,0.04063376445044068,10,25,10
178,mf_random,1,5.82561,5.8256096839904785,13005.5,0.04029390684313397,10,26,10
179,mf_random,1,5.8886256,5.888625526428223,13484.5,0.05732524060547828,10,27,10
180,mf_random,1,5.8886256,5.888625526428223,14010.5,0.05732524060547828,10,28,10
181,mf_random,1,5.891895,5.8918946266174315,14368.5,0.058234593798425,10,29,10
182,mf_random,1,5.891895,5.8918946266174315,14787.5,0.058234593798425,10,30,10
183,mf_random,1,5.891895,5.8918946266174315,15202.0,0.058234593798425,10,31,10
184,mf_random,1,5.891895,5.8918946266174315,15624.5,0.058234593798425,10,32,10
185,mf_random,1,5.891895,5.8918946266174315,16119.0,0.058234593798425,10,33,10
186,mf_random,1,5.917268,5.917267799377441,16494.5,0.05097034670189988,10,34,10
187,mf_random,1,5.917268,5.917267799377441,16998.0,0.05097034670189988,10,35,10
188,mf_random,1,5.917268,5.917267799377441,17317.0,0.05097034670189988,10,36,10
189,mf_random,1,5.917268,5.917267799377441,17753.0,0.05097034670189988,10,37,10
190,mf_random,1,5.917268,5.917267799377441,18254.0,0.05097034670189988,10,38,10
191,mf_random,1,5.94199,5.94199013710022,18757.0,0.04250384374112666,10,39,10
192,mf_random,1,6.018416,6.0184155941009525,19281.0,0.04261494308634265,10,40,10
193,mf_random,1,6.018416,6.0184155941009525,19713.0,0.04261494308634265,10,41,10
194,mf_random,1,2.1742449,2.1025291442871095,500.0,0.05848198944548641,43,0,50
195,mf_random,1,2.7116165,2.6803611278533936,1044.5,0.0607537216000993,43,1,50
196,mf_random,1,2.9928124,2.9403971004486085,1534.5,0.05565578777465015,45,2,50
197,mf_random,1,3.0865498,3.0413277912139893,2008.5,0.04415328301019272,47,3,50
198,mf_random,1,3.3290644,3.21350634098053,2450.0,0.045484858301703325,46,4,50
199,mf_random,1,3.4952226,3.391227374076843,2979.0,0.044625358147221066,46,5,50
200,mf_random,1,3.5531995,3.4537123107910155,3451.5,0.04609898791070878,44,6,50
201,mf_random,1,3.605425,3.5087538719177247,3930.0,0.04611781919655767,45,7,50
202,mf_random,1,3.7098682,3.5701404142379762,4401.5,0.051477649342829515,45,8,50
203,mf_random,1,3.7247534,3.592318601608276,4888.5,0.05151093288841679,45,9,50
204,mf_random,1,3.7838411,3.657729034423828,5200.5,0.05191209217057185,44,10,50
205,mf_random,1,3.8435495,3.724379901885986,5714.0,0.049852738838922966,45,11,50
206,mf_random,1,3.9336758,3.8204998064041136,6278.0,0.051240956636221656,45,12,50
207,mf_random,1,4.0144444,3.9062339639663697,6735.5,0.05032664981932003,45,13,50
208,mf_random,1,4.0484295,3.9439163494110105,7218.0,0.0479373279819214,45,14,50
209,mf_random,1,4.083233,3.981107177734375,7674.5,0.04811189895851589,45,15,50
210,mf_random,1,4.221709,4.138488545417785,8159.0,0.0488569463132271,45,16,50
211,mf_random,1,4.239357,4.138488545417785,8654.0,0.051490791275135554,44,17,50
212,mf_random,1,4.2590117,4.161648054122924,9035.5,0.052365332714794384,44,18,50
213,mf_random,1,4.2590117,4.161648054122924,9561.5,0.052365332714794384,44,19,50
214,mf_random,1,4.2808437,4.1700927972793576,10016.5,0.056967288172436514,43,20,50
215,mf_random,1,4.3255997,4.222522258758545,10542.5,0.05393683912101655,43,21,50
216,mf_random,1,4.342561,4.241281681060791,11087.5,0.05284016028243495,43,22,50
217,mf_random,1,4.368574,4.257152123451233,11604.0,0.059913207649015116,42,23,50
218,mf_random,1,4.41538,4.307930021286011,12069.5,0.058626680330083725,42,24,50
219,mf_random,1,4.4746184,4.3732497596740725,12486.0,0.059227582098619516,42,25,50
220,mf_random,1,4.6329665,4.5421914386749265,13005.5,0.06065942578251252,43,26,50
221,mf_random,1,4.669288,4.5854161882400515,13484.5,0.06098715853802021,43,27,50
222,mf_random,1,4.691896,4.613119382858276,14010.5,0.06060287590845465,43,28,50
223,mf_random,1,4.7538147,4.683542799949646,14368.5,0.06269707950979732,43,29,50
224,mf_random,1,4.7538147,4.683542799949646,14787.5,0.06269707950979732,43,30,50
225,mf_random,1,4.762829,4.683874402046204,15202.0,0.06768410387328029,42,31,50
226,mf_random,1,4.7769017,4.684064302444458,15624.5,0.08156450722532997,40,32,50
227,mf_random,1,4.8054423,4.71992063999176,16119.0,0.0809985403447818,40,33,50
228,mf_random,1,4.8559,4.7848086643219,16494.5,0.08945327031751019,39,34,50
229,mf_random,1,4.8559,4.7848086643219,16998.0,0.08945327031751019,39,35,50
230,mf_random,1,4.8574724,4.792955965995788,17317.0,0.0881787967106633,39,36,50
231,mf_random,1,4.875689,4.826057510375977,17753.0,0.10925131031583589,37,37,50
232,mf_random,1,4.875689,4.826057510375977,18254.0,0.10925131031583589,37,38,50
233,mf_random,1,4.90686,4.868079509735107,18757.0,0.10795523812935615,37,39,50
234,mf_random,1,4.942957,4.909732389450073,19281.0,0.10964556106951756,37,40,50
235,mf_random,1,4.942957,4.915054130554199,19713.0,0.10964556106951756,37,41,50
236,mf_random,1,1.3079611,0.7465552644059062,500.0,0.04633465439340559,81,0,100
237,mf_random,1,2.1382275,2.011436107158661,1044.5,0.052432419789818115,83,1,100
238,mf_random,1,2.5045173,2.3900254559516907,1534.5,0.05401134057631574,84,2,100
239,mf_random,1,2.6215305,2.5465149784088137,2008.5,0.052019999095926556,85,3,100
240,mf_random,1,2.8267374,2.7106982588768007,2450.0,0.05174404000275026,85,4,100
241,mf_random,1,2.9974477,2.8947974824905396,2979.0,0.05336019425563508,82,5,100
242,mf_random,1,3.076876,2.9788132882118226,3451.5,0.05066725280493199,86,6,100
243,mf_random,1,3.1439207,3.0508011865615843,3930.0,0.046177823018955566,89,7,100
244,mf_random,1,3.2390587,3.118352618217468,4401.5,0.0480071550257658,87,8,100
245,mf_random,1,3.2603567,3.140506808757782,4888.5,0.04840182767752607,85,9,100
246,mf_random,1,3.3182437,3.198900671005249,5200.5,0.04905260354909943,83,10,100
247,mf_random,1,3.3714461,3.2547237205505373,5714.0,0.04752376235406609,82,11,100
248,mf_random,1,3.4377897,3.3288776516914367,6278.0,0.047693193671831995,82,12,100
249,mf_random,1,3.505088,3.406116037368774,6735.5,0.04793562314632727,83,13,100
250,mf_random,1,3.5356612,3.438405601978302,7218.0,0.047388248584710344,83,14,100
251,mf_random,1,3.5729172,3.477346544265747,7674.5,0.046634883459645615,83,15,100
252,mf_random,1,3.705108,3.6217322039604185,8159.0,0.04673596330626467,90,16,100
253,mf_random,1,3.7203646,3.6217322039604185,8654.0,0.04744179266314837,89,17,100
254,mf_random,1,3.7546663,3.666225528717041,9035.5,0.047288730032207224,91,18,100
255,mf_random,1,3.761525,3.676248109340668,9561.5,0.047479332505624236,91,19,100
256,mf_random,1,3.79397,3.699061560630798,10016.5,0.04812406229875453,90,20,100
257,mf_random,1,3.842925,3.7544891810417176,10542.5,0.04682971675613977,92,21,100
258,mf_random,1,3.863762,3.7802048540115356,11087.5,0.04464344798608782,93,22,100
259,mf_random,1,3.9053183,3.807618050575256,11604.0,0.046899283585315144,91,23,100
260,mf_random,1,3.9456267,3.850197253227234,12069.5,0.04842097341117144,91,24,100
261,mf_random,1,3.9944913,3.900747594833374,12486.0,0.04806624781599319,90,25,100
262,mf_random,1,4.1028194,4.0136291527748105,13005.5,0.048786837358592246,90,26,100
263,mf_random,1,4.1455097,4.057069354057312,13484.5,0.0494635761617459,89,27,100
264,mf_random,1,4.1692805,4.083572795391083,14010.5,0.05018069272154836,90,28,100
265,mf_random,1,4.218256,4.136339371204376,14368.5,0.051816346386886376,90,29,100
266,mf_random,1,4.2185225,4.138020415306091,14787.5,0.051555540321135844,90,30,100
267,mf_random,1,4.232536,4.14185772895813,15202.0,0.05305676488338471,88,31,100
268,mf_random,1,4.2596984,4.153980140686035,15624.5,0.05598685623376273,86,32,100
269,mf_random,1,4.2850304,4.181713237762451,16119.0,0.055452402312266,87,33,100
270,mf_random,1,4.3455133,4.241167805194855,16494.5,0.05630160809450754,86,34,100
271,mf_random,1,4.3468094,4.243850200176239,16998.0,0.05642512031435668,86,35,100
272,mf_random,1,4.3572288,4.2562348484992985,17317.0,0.05682336730127685,85,36,100
273,mf_random,1,4.4055057,4.2943481874465945,17753.0,0.06041157995896418,83,37,100
274,mf_random,1,4.4055057,4.294796626567841,18254.0,0.06041157995896418,83,38,100
275,mf_random,1,4.4355474,4.328398756980896,18757.0,0.05981588232679642,84,39,100
276,mf_random,1,4.460998,4.35659289598465,19281.0,0.06065077645137139,84,40,100
277,mf_random,1,4.4792275,4.379592297077179,19713.0,0.059624365165657285,86,41,100
278,mf_random,1,0.2746342,0.3732776322029531,500.0,0.03828926970906353,94,0,200
279,mf_random,1,1.2736322,0.7707526030950248,1044.5,0.04314905289910358,140,1,200
280,mf_random,1,1.8879193,1.5698576303198934,1534.5,0.0483785459508374,152,2,200
281,mf_random,1,2.0903552,1.8785908249020578,2008.5,0.04964146283351893,146,3,200
282,mf_random,1,2.3002272,2.094266400933266,2450.0,0.04797848243055299,150,4,200
283,mf_random,1,2.4919066,2.315561043024063,2979.0,0.05075301361491957,151,5,200
284,mf_random,1,2.5737553,2.4087956792116163,3451.5,0.05296925870605426,153,6,200
285,mf_random,1,2.6546655,2.5016636908054353,3930.0,0.056997272834027314,149,7,200
286,mf_random,1,2.7441053,2.5829916536808013,4401.5,0.05105870433857886,155,8,200
287,mf_random,1,2.775211,2.611748307943344,4888.5,0.05186117927131994,153,9,200
288,mf_random,1,2.8466852,2.6785592246055603,5200.5,0.0510062205696678,149,10,200
289,mf_random,1,2.9015384,2.729690560102463,5714.0,0.0534744342490127,145,11,200
290,mf_random,1,2.9547546,2.7916831469535826,6278.0,0.05467516601542885,141,12,200
291,mf_random,1,3.0169928,2.8768522441387177,6735.5,0.0504259391543721,152,13,200
292,mf_random,1,3.047441,2.916359895467758,7218.0,0.0513711090802147,153,14,200
293,mf_random,1,3.0858827,2.9636174499988557,7674.5,0.04786122475912058,160,15,200
294,mf_random,1,3.1966965,3.0911217594146727,8159.0,0.04627056636717441,169,16,200
295,mf_random,1,3.2079737,3.094180142879486,8654.0,0.04591598421426556,169,17,200
296,mf_random,1,3.2519393,3.1484420228004457,9035.5,0.04684152817139404,171,18,200
297,mf_random,1,3.2659392,3.1686544644832613,9561.5,0.04679095405786518,172,19,200
298,mf_random,1,3.297151,3.1968422603607176,10016.5,0.04729833131712222,172,20,200
299,mf_random,1,3.34742,3.2551034915447237,10542.5,0.046234578597348655,172,21,200
300,mf_random,1,3.3830285,3.29816556096077,11087.5,0.045711038949725155,173,22,200
301,mf_random,1,3.4292789,3.3363743901252745,11604.0,0.044052445518068306,173,23,200
302,mf_random,1,3.4700713,3.378673298358917,12069.5,0.0444465851492113,171,24,200
303,mf_random,1,3.5070689,3.4150143587589263,12486.0,0.045486553862333724,171,25,200
304,mf_random,1,3.5844812,3.4990730595588686,13005.5,0.04493402510241965,171,26,200
305,mf_random,1,3.628067,3.5383469247817994,13484.5,0.045888195300887086,172,27,200
306,mf_random,1,3.6511297,3.5630786955356597,14010.5,0.04645449846665356,174,28,200
307,mf_random,1,3.6942396,3.6100963175296785,14368.5,0.04704975694409039,177,29,200
308,mf_random,1,3.699404,3.616672070026398,14787.5,0.04708708967618613,177,30,200
309,mf_random,1,3.7130244,3.618814387321472,15202.0,0.04758634148635822,175,31,200
310,mf_random,1,3.7453387,3.6410423386096955,15624.5,0.04876339235788912,173,32,200
311,mf_random,1,3.7656837,3.6627349746227265,16119.0,0.0486932002264104,172,33,200
312,mf_random,1,3.8204541,3.716405643224716,16494.5,0.048895431287331786,172,34,200
313,mf_random,1,3.8243105,3.722715480327606,16998.0,0.04816229874857139,173,35,200
314,mf_random,1,3.840353,3.736403045654297,17317.0,0.0478971903336584,172,36,200
315,mf_random,1,3.8844202,3.769926521778107,17753.0,0.04964738730263224,172,37,200
316,mf_random,1,3.8886383,3.7754187893867495,18254.0,0.04959075585735184,172,38,200
317,mf_random,1,3.9154992,3.806122920513153,18757.0,0.04954552745441862,172,39,200
318,mf_random,1,3.939704,3.8303321635723115,19281.0,0.04984538488188822,172,40,200
319,mf_random,1,3.962022,3.856159018278122,19713.0,0.050294703856290424,172,41,200
320,mf_random,2,4.4871755,,500.0,,,0,1
321,mf_random,2,4.4871755,,1044.5,,,1,1
322,mf_random,2,4.4871755,,1534.5,,,2,1
323,mf_random,2,4.4871755,,2008.5,,,3,1
324,mf_random,2,4.6978717,,2450.0,,,4,1
325,mf_random,2,4.6978717,,2979.0,,,5,1
326,mf_random,2,4.6978717,,3451.5,,,6,1
327,mf_random,2,4.763182,,3930.0,,,7,1
328,mf_random,2,4.763182,,4401.5,,,8,1
329,mf_random,2,4.763182,,4888.5,,,9,1
330,mf_random,2,5.3279157,,5200.5,,,10,1
331,mf_random,2,5.3279157,,5714.0,,,11,1
332,mf_random,2,5.8764653,,6278.0,,,12,1
333,mf_random,2,5.8764653,,6735.5,,,13,1
334,mf_random,2,5.8764653,,7218.0,,,14,1
335,mf_random,2,5.8764653,,7674.5,,,15,1
336,mf_random,2,5.8764653,,8159.0,,,16,1
337,mf_random,2,5.8764653,,8654.0,,,17,1
338,mf_random,2,5.8764653,,9035.5,,,18,1
339,mf_random,2,5.8764653,,9561.5,,,19,1
340,mf_random,2,5.8764653,,10016.5,,,20,1
341,mf_random,2,5.8764653,,10542.5,,,21,1
342,mf_random,2,5.8764653,,11087.5,,,22,1
343,mf_random,2,5.8764653,,11604.0,,,23,1
344,mf_random,2,5.8764653,,12069.5,,,24,1
345,mf_random,2,5.8764653,,12486.0,,,25,1
346,mf_random,2,8.213155,,13005.5,,,26,1
347,mf_random,2,8.213155,,13484.5,,,27,1
348,mf_random,2,8.213155,,14010.5,,,28,1
349,mf_random,2,8.213155,,14368.5,,,29,1
350,mf_random,2,8.213155,,14787.5,,,30,1
351,mf_random,2,8.213155,,15202.0,,,31,1
352,mf_random,2,8.213155,,15624.5,,,32,1
353,mf_random,2,8.213155,,16119.0,,,33,1
354,mf_random,2,8.213155,,16494.5,,,34,1
355,mf_random,2,8.213155,,16998.0,,,35,1
356,mf_random,2,8.213155,,17317.0,,,36,1
357,mf_random,2,8.213155,,17753.0,,,37,1
358,mf_random,2,8.213155,,18254.0,,,38,1
359,mf_random,2,8.213155,,18757.0,,,39,1
360,mf_random,2,8.213155,,19281.0,,,40,1
361,mf_random,2,8.213155,,19713.0,,,41,1
362,mf_random,2,3.5578656,3.5578657388687134,500.0,0.041881802600831096,10,0,10
363,mf_random,2,3.8536632,3.853663420677185,1044.5,0.03967992623031261,10,1,10
364,mf_random,2,4.0103006,3.9051541090011597,1534.5,0.05820891279651811,9,2,10
365,mf_random,2,4.1102705,4.022062277793884,2008.5,0.05419269728545372,9,3,10
366,mf_random,2,4.3757257,4.260401797294617,2450.0,0.15600262832258305,7,4,10
