,samples,energies
56,[C][=Branch2][Ring1][=Branch1][=C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][C][=C][C][=C][C][=C][Branch1][Branch2][C][=N][C][=C][O][Ring1][Branch1][C][=C][Ring1][O][C][=N][C][=C][N][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1],1.9007376632711253
57,[C][C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][N][Branch1][=Branch2][C][C][=Branch1][C][=O][O][C][C][C][=Branch1][C][=O][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2],2.6461658787725666
58,[N][#C][C][=C][C][=C][C][=C][NH1][C][Ring1][Branch1][=C][Ring1][=Branch2],-0.1456902959400627
59,[O][=C][N][C][Branch2][Ring2][=Branch2][C][=C][C][=N][C][C][=C][Branch2][Ring1][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][=C][N][Ring1][#Branch1][Cl][O][C][=Ring1][S][N][=C][Ring2][Ring1][Ring2][O][Ring2][Ring1][#Branch1][=C][C][=Branch1][C][=O][N][C][=C][Ring2][Ring1][S][Ring1][=Branch1],2.63787135468269
60,[C][C][=C][C][=C][S][C][=C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][=C][C][=C][Ring1][O][C][=Branch1][C][=O][C][Ring1][S][=C][Ring2][Ring1][Ring2],0.879095031373951
61,[N][#C][C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2],-0.4262102680193633
62,[C][N][C][C][C][C][=C][C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=Branch1][C][=O][O][C][=Ring1][O][C][=C][Ring1][#C][Ring2][Ring1][Ring1],1.1411073365762163
63,[Cl][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][Branch2][Ring1][S][C][=C][C][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][=C][N][=C][Ring1][N][C][=C][C][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=C][Ring2][Ring1][=N][Cl],1.329358616659559
64,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][=C][C][=C][C][Branch1][=Branch1][N][Branch1][C][C][C][=C][C][=C][Ring1][=Branch2][C][=C][Ring1][=N][C][=O],0.4958350637012376
65,[C][C][N][Branch1][Ring1][C][C][C][=C][C][=C][C][=C][Branch1][P][C][=C][N][C][=C][Branch1][C][C][C][=C][C][Ring1][#Branch1][=N][Ring1][#Branch2][C][=Branch1][C][=O][O][C][Ring1][P][=C][Ring2][Ring1][Branch1],0.7006124740097572
